county_id,CHSI_State_Name,CHSI_County_Name,CHSI_State_Abbr,Strata_Determining_Factors,Population_Size,Population_Density,Poverty,Age_19_Under,Age_19_64,Age_65_84,Age_85_and_Over,White,Black,Native_American,Asian,Hispanic,A_Wh_Comp,A_Bl_Comp,A_Wh_BirthDef,B_Wh_Injury,C_Wh_Injury,C_Bl_Injury,C_Bl_Homicide,C_Wh_Suicide,D_Wh_Injury,D_Bl_Injury,D_Hi_Injury,D_Wh_Cancer,D_Bl_Cancer,D_Wh_HeartDis,D_Bl_HeartDis,D_Wh_Suicide,D_Bl_HIV,D_Bl_Homicide,E_Wh_Cancer,E_Bl_Cancer,E_Ot_Cancer,E_Hi_Cancer,E_Wh_HeartDis,E_Bl_HeartDis,E_Ot_HeartDis,E_Hi_HeartDis,F_Wh_HeartDis,F_Bl_HeartDis,F_Ot_HeartDis,F_Hi_HeartDis,F_Wh_Cancer,F_Bl_Cancer,F_Ot_Cancer,F_Hi_Cancer,LCD_Time_Span,All_Death,Health_Status,LBW,LBW_Ind,VLBW,VLBW_Ind,Premature,Premature_Ind,Under_18,Under_18_Ind,Over_40,Over_40_Ind,Unmarried,Unmarried_Ind,Late_Care,Late_Care_Ind,Infant_Mortality,Infant_Mortality_Ind,IM_Wh_Non_Hisp,IM_Wh_Non_Hisp_Ind,IM_Bl_Non_Hisp,IM_Bl_Non_Hisp_Ind,IM_Hisp,IM_Hisp_Ind,IM_Neonatal,IM_Neonatal_Ind,IM_Postneonatal,IM_Postneonatal_Ind,Brst_Cancer,Brst_Cancer_Ind,Col_Cancer,Col_Cancer_Ind,CHD,CHD_Ind,Homicide,Homicide_Ind,Lung_Cancer,Lung_Cancer_Ind,MVA,MVA_Ind,Stroke,Stroke_Ind,Suicide,Suicide_Ind,Injury,Injury_Ind,Total_Births,Total_Deaths,MOBD_Time_Span,RHI_LBW_Ind,RHI_VLBW_Ind,RHI_Premature_Ind,RHI_Under_18_Ind,RHI_Over_40_Ind,RHI_Unmarried_Ind,RHI_Late_Care_Ind,RHI_Infant_Mortality_Ind,RHI_IM_Wh_Non_Hisp_Ind,RHI_IM_Bl_Non_Hisp_Ind,RHI_IM_Hisp_Ind,RHI_IM_Neonatal_Ind,RHI_IM_Postneonatal_Ind,RHI_Brst_Cancer_Ind,RHI_Col_Cancer_Ind,RHI_CHD_Ind,RHI_Homicide_Ind,RHI_Lung_Cancer_Ind,RHI_MVA_Ind,RHI_Stroke_Ind,RHI_Suicide_Ind,RHI_Injury_Ind,No_Exercise,Few_Fruit_Veg,Obesity,High_Blood_Pres,Smoker,Diabetes,Uninsured,Elderly_Medicare,Disabled_Medicare,Prim_Care_Phys_Rate,Dentist_Rate,Community_Health_Center_Ind,HPSA_Ind,FluB_Rpt,FluB_Ind,HepA_Rpt,HepA_Ind,HepB_Rpt,HepB_Ind,Meas_Rpt,Meas_Ind,Pert_Rpt,Pert_Ind,CRS_Rpt,CRS_Ind,Syphilis_Rpt,Syphilis_Ind,ID_Time_Span,Pap_Smear,Mammogram,Proctoscopy,Pneumo_Vax,Flu_Vac,No_HS_Diploma,Unemployed,Sev_Work_Disabled,Major_Depression,Recent_Drug_Use,Ecol_Rpt,Ecol_Rpt_Ind,Salm_Rpt,Salm_Rpt_Ind,Shig_Rpt,Shig_Rpt_Ind,Toxic_Chem,Carbon_Monoxide_Ind,Nitrogen_Dioxide_Ind,Sulfur_Dioxide_Ind,Ozone_Ind,Particulate_Matter_Ind,Lead_Ind,EH_Time_Span,Predicted_Health_Status
37083,North Carolina,Halifax,NC,"frontier status, population size, poverty",56023,77.0,22.1,26.4,58.3,13.2,2.1,41.6,53.9,3.5,0.6,1.1,NA,54.0,NA,NA,NA,41.0,18.0,NA,19.0,22.0,NA,19.0,14.0,NA,14.0,16.0,12.0,10.0,30.0,31.0,29.0,NA,22.0,23.0,24.0,NA,34.0,31.0,28.0,NA,19.0,21.0,13.0,NA,1999-2003,1037.4,27.7,11.4,-1.0,2.3,-1.0,17.9,-1.0,7.8,-1.0,1.5,-1.0,58.7,-1.0,17.3,1.0,9.0,1.0,4.7,1.0,11.0,1.0,NA,NA,6.3,-1.0,2.6,1.0,30.0,-1.0,19.7,1.0,227.5,-1.0,12.0,-1.0,63.1,1.0,31.7,-1.0,87.3,-1.0,12.3,-1.0,17.9,1.0,1.353015725684094,1.1816575335130213,1999-2003,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,NA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,33.8,85.1,34.0,33.5,20.6,9.3,16.523570676329363,15.34548310515324,5.842243364332506,55.3,14.3,1,-1,0.0003569962336897346,1.0,0.003212966103207611,-1.0,0.004283954804276815,-1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0010709887010692037,1.0,1999-2003,88.7,NA,NA,NA,NA,12805.0,3.1451368188065616,4.051907252378488,5.736929475394034,6.597290398586295,0.0,1.0,0.008924905842243366,1.0,0.0007139924673794692,1.0,1331.4720204201847,1,1,1,1,1,1,1999-2003,25.662280242702543
37085,North Carolina,Harnett,NC,"frontier status, population size, poverty, age",103692,174.0,15.2,27.8,62.6,8.5,1.1,74.3,22.4,0.9,1.0,8.0,67.0,65.0,12.0,61.0,73.0,NA,NA,NA,25.0,20.0,NA,14.0,16.0,12.0,11.0,14.0,13.0,NA,33.0,24.0,NA,NA,26.0,25.0,NA,NA,30.0,27.0,NA,NA,22.0,24.0,NA,NA,1999-2003,959.0,16.4,8.2,-1.0,1.6,-1.0,12.8,-1.0,5.2,1.0,1.3,1.0,35.9,-1.0,19.0,-1.0,7.9,-1.0,5.3,1.0,13.2,-1.0,8.6,-1.0,5.7,-1.0,2.2,1.0,22.5,1.0,20.6,1.0,202.3,-1.0,6.9,-1.0,66.7,-1.0,26.3,-1.0,75.3,-1.0,10.7,1.0,23.1,1.0,1.3856420938934537,0.7067083285113606,1999-2003,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,26.2,75.2,26.5,23.6,26.8,7.3,14.407090228754388,7.7759132816417855,2.2672915943370753,26.0,7.7,1,-1,0.00038575782123982563,1.0,0.0017359101955792152,1.0,0.00038575782123982563,1.0,0.0,1.0,0.00038575782123982563,1.0,0.0,1.0,0.0015430312849593025,-1.0,1999-2003,85.4,NA,NA,NA,NA,16393.0,2.2798287235273693,2.976121590865255,5.631099795548355,6.777764919183737,0.00038575782123982563,1.0,0.009065308799135903,1.0,0.002507425838058867,1.0,107.96047911121398,1,1,1,1,1,1,1999-2003,17.643226664433584
37087,North Carolina,Haywood,NC,"frontier status, population size, poverty, age",56482,102.0,13.3,21.2,58.9,17.5,2.5,97.1,1.4,0.6,0.4,1.7,NA,NA,NA,NA,59.0,NA,NA,27.0,25.0,NA,NA,20.0,NA,NA,NA,12.0,NA,NA,38.0,NA,NA,NA,23.0,NA,NA,NA,30.0,25.0,NA,NA,19.0,17.0,NA,NA,1999-2003,873.3,25.2,8.2,-1.0,1.6,-1.0,11.5,-1.0,4.3,-1.0,1.3,1.0,27.4,1.0,8.0,1.0,6.0,1.0,5.6,1.0,NA,NA,NA,NA,4.6,-1.0,1.4,1.0,23.9,1.0,18.1,1.0,137.5,1.0,NA,NA,57.0,-1.0,18.5,1.0,57.0,-1.0,22.1,-1.0,29.3,-1.0,1.001026875818845,1.157536914415212,1999-2003,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,NA,NA,1.0,1.0,1.0,1.0,1.0,NA,-1.0,-1.0,-1.0,-1.0,1.0,31.6,70.8,23.7,36.9,30.4,8.6,11.93477568074785,18.480223788109488,3.537410148365851,76.1,24.8,-1,-1,0.0,1.0,0.0017704755497326581,-1.0,0.0007081902198930632,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1999-2003,76.2,NA,NA,68.0,65.7,9195.0,2.1157182819305267,3.5498034772139797,6.116993024326334,6.474629085372331,0.0003540951099465316,1.0,0.009914663078502885,1.0,0.0003540951099465316,1.0,5595.473460571509,1,1,1,1,1,1,1999-2003,21.607908695025497
37089,North Carolina,Henderson,NC,"frontier status, population size, poverty, age",97217,260.0,11.4,21.9,56.5,18.5,3.0,95.2,3.1,0.3,0.7,7.9,48.0,NA,24.0,NA,59.0,NA,NA,15.0,30.0,NA,NA,13.0,NA,12.0,NA,NA,NA,NA,38.0,18.0,NA,NA,20.0,20.0,NA,NA,29.0,28.0,NA,NA,21.0,20.0,NA,NA,1999-2003,785.4,17.6,7.9,-1.0,1.3,1.0,12.0,-1.0,4.0,-1.0,1.9,-1.0,27.0,1.0,8.0,1.0,5.9,1.0,5.9,1.0,NA,NA,7.7,-1.0,3.5,1.0,2.4,-1.0,21.6,1.0,20.1,-1.0,129.1,1.0,5.1,-1.0,51.2,1.0,19.3,1.0,52.6,1.0,11.8,1.0,27.2,-1.0,1.1115339909686577,1.1358095806289024,1999-2003,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,NA,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,23.8,71.6,19.6,28.0,23.6,6.1,11.057736815577522,20.119937870948498,2.7608340105125646,109.0,41.1,1,-1,0.00020572533610376786,1.0,0.003291605377660286,-1.0,0.003085880041556518,-1.0,0.0,1.0,0.00041145067220753573,1.0,0.0,1.0,0.0,1.0,1999-2003,86.9,84.8,54.3,66.8,64.9,11760.0,1.9276463992923047,3.3574374852134916,6.0555252682144065,6.440231646728453,0.00020572533610376786,1.0,0.009051914788565787,1.0,0.0022629786971414467,-1.0,2733.127745147454,1,1,1,1,1,1,1999-2003,15.687883661541434
37091,North Carolina,Hertford,NC,"frontier status, population size, poverty, age, population density",23574,67.0,19.5,25.3,60.0,12.9,1.8,35.5,62.3,1.3,0.6,1.8,NA,70.0,NA,NA,NA,56.0,12.0,NA,27.0,18.0,NA,20.0,11.0,17.0,18.0,NA,11.0,NA,38.0,32.0,NA,NA,26.0,25.0,NA,NA,32.0,26.0,35.0,NA,18.0,24.0,19.0,NA,1994-2003,1084.1,26.2,13.2,-1.0,3.5,-1.0,17.2,-1.0,10.4,-1.0,1.2,-1.0,60.9,-1.0,17.2,1.0,17.5,-1.0,12.7,-1.0,19.1,-1.0,NA,NA,14.7,-1.0,2.7,1.0,29.7,-1.0,28.8,-1.0,209.5,1.0,7.2,1.0,75.3,-1.0,32.4,1.0,94.1,-1.0,7.0,1.0,28.5,-1.0,1.228472045473827,1.1932637651650124,1994-2003,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,36.2,85.8,36.9,NA,23.4,18.7,17.87986765080173,13.760923050818699,4.331042674132519,84.8,25.5,-1,-1,0.0,1.0,0.0033935691863917878,-1.0,0.003817765334690761,-1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0033935691863917878,1.0,1994-2003,NA,NA,NA,NA,NA,5338.0,2.3967082378892,3.5590056842283873,5.849664885042844,6.939848986171206,0.0,1.0,0.005514549927886655,1.0,0.00042419614829897347,1.0,15502.43976414694,1,1,1,1,1,1,1994-2003,27.775389689415668
37093,North Carolina,Hoke,NC,"frontier status, population size, poverty, age",41016,105.0,16.4,31.3,61.4,6.6,0.7,50.6,36.3,10.1,1.2,9.6,NA,NA,NA,NA,NA,NA,NA,NA,29.0,20.0,NA,24.0,12.0,NA,NA,NA,18.0,NA,40.0,28.0,28.0,NA,23.0,24.0,40.0,NA,29.0,27.0,34.0,NA,23.0,25.0,21.0,NA,1999-2003,1075.8,17.0,9.4,-1.0,2.1,-1.0,14.1,-1.0,5.7,-1.0,0.8,1.0,40.7,-1.0,16.4,1.0,9.2,-1.0,7.3,-1.0,14.0,-1.0,7.5,-1.0,6.5,-1.0,2.7,1.0,30.2,-1.0,20.8,1.0,206.4,1.0,11.8,-1.0,77.3,-1.0,30.5,-1.0,64.1,1.0,5.8,1.0,15.7,1.0,1.6481373122683831,0.5905012677979325,1999-2003,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,28.5,NA,30.7,25.6,36.1,8.9,17.38102204017944,4.798127559976595,1.9309537741369223,17.1,7.3,-1,1,0.0,1.0,0.0,1.0,0.0009752291788570315,1.0,0.00048761458942851575,-1.0,0.0009752291788570315,1.0,0.0,1.0,0.004388531304856641,-1.0,1999-2003,NA,NA,NA,NA,NA,6490.0,2.5380339379754244,3.106104934659645,5.363760483713673,6.580358884337819,0.0,1.0,0.025843573239711332,-1.0,0.023893114881997267,-1.0,205.85027794031598,1,1,1,1,1,1,1999-2003,18.981057136625537
37095,North Carolina,Hyde,NC,"frontier status, population size, poverty, age, population density",5413,9.0,19.1,20.0,63.8,13.5,2.7,63.9,35.3,0.4,0.4,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.0,11.0,NA,NA,26.0,28.0,NA,NA,43.0,36.0,NA,NA,19.0,16.0,NA,NA,1994-2003,947.6,NA,8.8,-1.0,2.5,-1.0,14.9,-1.0,4.7,1.0,2.7,-1.0,36.0,-1.0,21.4,1.0,15.9,-1.0,NA,NA,32.3,-1.0,NA,NA,9.9,-1.0,6.0,-1.0,30.6,-1.0,29.3,-1.0,252.7,-1.0,NA,NA,58.0,1.0,24.5,1.0,58.6,1.0,16.5,-1.0,NA,NA,1.0308516534269352,1.2506927766488085,1994-2003,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NA,-1.0,NA,-1.0,-1.0,-1.0,-1.0,-1.0,NA,-1.0,-1.0,-1.0,-1.0,NA,NA,NA,NA,NA,NA,NA,18.38167374838352,15.019397746166636,3.1775355625346386,0.0,0.0,-1,-1,0.0,1.0,0.0018474043968224646,1.0,0.0036948087936449292,-1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01293183077775725,-1.0,1994-2003,NA,NA,NA,NA,NA,1230.0,3.325327914280436,4.4891926842785885,6.20727877332348,6.798448180306669,0.0,1.0,0.0258636615555145,-1.0,0.0,1.0,NA,1,1,1,1,1,1,1994-2003,19.475148438654777
37097,North Carolina,Iredell,NC,"frontier status, population size, poverty, age",140924,245.0,10.2,26.0,61.6,11.0,1.4,84.7,12.8,0.3,1.5,4.8,32.0,NA,21.0,NA,61.0,NA,NA,14.0,28.0,23.0,NA,20.0,11.0,12.0,NA,10.0,NA,11.0,39.0,30.0,NA,NA,22.0,23.0,NA,NA,33.0,32.0,NA,NA,20.0,21.0,NA,NA,2001-2003,897.1,18.3,9.3,-1.0,1.7,-1.0,12.9,-1.0,4.1,-1.0,2.0,1.0,31.1,-1.0,22.4,-1.0,8.5,-1.0,6.6,-1.0,18.1,-1.0,9.5,-1.0,4.4,-1.0,4.1,-1.0,19.8,1.0,22.7,-1.0,172.5,-1.0,4.8,-1.0,57.6,-1.0,23.1,-1.0,66.7,-1.0,10.7,1.0,23.0,-1.0,1.3898744476928462,0.8011410405608697,2001-2003,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,25.2,78.4,24.3,28.8,27.2,6.4,10.600749340069825,11.2926116204479,2.274275496012035,75.2,28.4,-1,-1,0.0009461364517990785,1.0,0.0021288070165479266,1.0,0.0021288070165479266,-1.0,0.0,1.0,0.0021288070165479266,-1.0,0.0,1.0,0.00023653411294976962,1.0,2001-2003,83.4,76.2,NA,75.8,71.6,20445.0,2.53611875904743,2.189832817688967,5.756294172745593,6.485765377082683,0.0007096023388493089,1.0,0.01159017153453871,-1.0,0.0009461364517990785,1.0,1286.3908205841446,1,1,1,1,1,1,2001-2003,15.577797414292231
37099,North Carolina,Jackson,NC,"frontier status, population size, poverty, age",35368,72.0,15.0,22.8,63.3,12.2,1.6,85.6,2.3,10.5,0.6,2.0,NA,NA,NA,NA,NA,NA,NA,NA,30.0,NA,NA,20.0,NA,13.0,NA,NA,NA,NA,33.0,NA,22.0,NA,24.0,NA,16.0,NA,29.0,NA,21.0,NA,21.0,NA,17.0,NA,1999-2003,896.8,16.5,6.8,1.0,1.6,-1.0,11.3,1.0,3.8,1.0,1.5,-1.0,32.2,-1.0,9.5,1.0,8.3,-1.0,7.8,-1.0,NA,NA,NA,NA,6.1,-1.0,2.2,1.0,23.4,-1.0,19.7,-1.0,154.7,1.0,NA,NA,54.0,1.0,18.8,1.0,60.2,1.0,11.7,1.0,32.9,-1.0,1.0223931237276633,0.8804569102013119,1999-2003,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,NA,NA,-1.0,-1.0,1.0,-1.0,1.0,NA,1.0,-1.0,-1.0,-1.0,1.0,21.3,NA,20.5,24.3,NA,6.7,12.350147025559828,12.41235014702556,2.4570232978964035,118.8,42.4,1,-1,0.001130965844831486,-1.0,0.003392897534494458,-1.0,0.001696448767247229,-1.0,0.0,1.0,0.001130965844831486,1.0,0.0,1.0,0.0,1.0,1999-2003,NA,NA,NA,NA,NA,4659.0,2.2110382266455555,3.1016738294503505,6.050667269848451,7.874349694639222,0.0,1.0,0.0073512779914046604,1.0,0.001130965844831486,1.0,0.19746663650757748,1,1,1,-1,1,1,1999-2003,15.396586993160753
37101,North Carolina,Johnston,NC,"frontier status, population size, poverty, age",146437,185.0,12.6,27.4,63.4,8.2,1.1,82.1,16.2,0.5,0.6,10.0,56.0,NA,22.0,NA,66.0,NA,NA,20.0,30.0,17.0,35.0,20.0,NA,13.0,17.0,11.0,17.0,NA,34.0,22.0,NA,NA,27.0,35.0,NA,NA,33.0,36.0,NA,NA,20.0,20.0,NA,NA,2001-2003,942.6,21.8,7.6,1.0,1.5,-1.0,12.9,-1.0,3.7,-1.0,1.6,1.0,27.4,1.0,20.4,-1.0,7.7,-1.0,5.7,1.0,17.1,-1.0,8.1,-1.0,4.9,-1.0,2.8,-1.0,23.5,1.0,18.8,1.0,235.5,-1.0,6.5,-1.0,63.2,-1.0,28.8,-1.0,62.7,-1.0,13.3,-1.0,20.6,1.0,1.4461281415671359,0.6728718379462385,2001-2003,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,31.9,76.5,25.1,24.2,26.0,7.9,12.097352445078771,7.887350874437471,2.582680606677274,34.8,13.0,1,-1,0.0,1.0,0.0013657750431926357,1.0,0.0006828875215963179,1.0,0.0,1.0,0.0013657750431926357,-1.0,0.0,1.0,0.0018210333909235144,-1.0,2001-2003,88.4,81.3,51.2,NA,75.2,23073.0,2.098513353865485,2.2289448704903814,5.6481626911231455,6.4491897539556255,0.0,1.0,0.012974862910330039,-1.0,0.0009105166954617572,1.0,133.30910220777534,1,1,1,1,1,1,2001-2003,19.34374869282501
37103,North Carolina,Jones,NC,"frontier status, population size, poverty, age, population density",10311,22.0,16.0,24.2,59.4,14.4,1.9,64.8,34.1,0.4,0.3,3.5,NA,NA,NA,NA,NA,NA,NA,NA,28.0,14.0,NA,21.0,17.0,10.0,17.0,10.0,17.0,14.0,33.0,23.0,NA,NA,23.0,28.0,NA,NA,33.0,25.0,NA,NA,20.0,20.0,NA,NA,1994-2003,1023.1,NA,11.4,-1.0,1.3,1.0,13.0,1.0,8.6,1.0,1.3,-1.0,37.4,1.0,24.5,-1.0,10.3,-1.0,7.6,-1.0,NA,NA,NA,NA,4.6,1.0,5.7,-1.0,27.0,-1.0,27.8,-1.0,216.0,1.0,NA,NA,65.1,-1.0,24.6,1.0,94.1,-1.0,12.4,-1.0,24.1,1.0,0.9640190088255262,1.135680341382989,1994-2003,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,NA,NA,1.0,-1.0,-1.0,-1.0,-1.0,NA,-1.0,-1.0,-1.0,-1.0,1.0,NA,NA,NA,NA,NA,6.0,17.83532150130928,14.20812724275046,4.024827853748424,77.6,0.0,1,-1,0.001939676074095626,-1.0,0.000969838037047813,1.0,0.000969838037047813,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.013577732518669384,-1.0,1994-2003,NA,NA,NA,NA,NA,1990.0,2.3567064300261857,3.3362428474444767,5.906313645621181,6.614295412666085,0.0,1.0,0.02521578896324314,-1.0,0.0029095141111434393,1.0,NA,1,1,1,1,1,1,1994-2003,19.648544480200663
37105,North Carolina,Lee,NC,"frontier status, population size, poverty, age",55704,217.0,13.2,27.7,58.8,11.9,1.6,78.0,20.2,0.6,0.8,14.1,52.0,NA,29.0,NA,53.0,NA,NA,NA,35.0,20.0,NA,16.0,NA,13.0,22.0,NA,NA,16.0,37.0,28.0,NA,NA,24.0,24.0,NA,NA,31.0,25.0,NA,NA,22.0,21.0,NA,NA,1999-2003,938.2,19.8,8.7,-1.0,1.5,-1.0,13.6,-1.0,5.9,-1.0,1.7,-1.0,41.7,-1.0,22.5,-1.0,6.9,-1.0,6.5,-1.0,9.1,-1.0,6.6,-1.0,5.3,-1.0,1.7,1.0,25.4,1.0,21.5,-1.0,203.0,-1.0,14.8,-1.0,58.5,1.0,24.7,-1.0,65.4,-1.0,9.5,1.0,26.5,-1.0,1.4997127674852793,0.8537986500071808,1999-2003,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,30.6,79.8,23.8,33.5,26.5,8.0,14.228780697975012,13.293479821915842,2.9872181530949304,64.6,34.1,-1,-1,0.0,1.0,0.001077121930202499,1.0,0.003231365790607497,-1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.002154243860404998,-1.0,1999-2003,87.1,NA,NA,NA,NA,8608.0,2.5635501938819476,2.811288237828522,5.636938101393078,6.40528507827086,0.0,1.0,0.014002585092632486,-1.0,0.0039494470774091624,-1.0,5082.445102685624,1,1,1,1,1,1,1999-2003,18.623177194935685
37107,North Carolina,Lenoir,NC,"frontier status, population size, poverty",57961,145.0,17.1,26.1,58.5,13.7,1.8,57.8,41.2,0.2,0.5,4.2,NA,51.0,NA,NA,46.0,22.0,22.0,14.0,30.0,16.0,NA,15.0,10.0,10.0,13.0,10.0,19.0,NA,32.0,27.0,NA,NA,24.0,26.0,NA,NA,32.0,27.0,NA,NA,20.0,21.0,NA,NA,1999-2003,1114.6,22.8,11.1,-1.0,2.4,-1.0,16.6,-1.0,7.0,-1.0,1.4,-1.0,50.1,-1.0,24.2,-1.0,13.4,-1.0,7.7,-1.0,19.3,-1.0,NA,NA,6.7,-1.0,6.7,-1.0,33.3,-1.0,21.8,1.0,247.6,-1.0,11.1,-1.0,60.7,1.0,28.1,-1.0,78.8,-1.0,15.3,-1.0,32.0,-1.0,1.3950759993788926,1.2373837580442022,1999-2003,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,NA,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,34.9,81.2,25.8,NA,25.1,8.7,16.98900985145184,15.68986042338814,4.58066631010507,53.5,39.7,1,-1,0.002070357654284778,-1.0,0.0,1.0,0.0031055364814271667,1.0,0.0,1.0,0.0006901192180949259,-1.0,0.0,1.0,0.002070357654284778,-1.0,1999-2003,83.8,NA,NA,NA,NA,10875.0,2.8985007159986886,2.8225876020082468,5.757319576956919,6.506098928589914,0.0,1.0,0.012422145925708667,1.0,0.001035178827142389,1.0,917.599506564759,1,1,1,1,1,1,1999-2003,22.010073862734714
37109,North Carolina,Lincoln,NC,"frontier status, population size, poverty, age",69851,234.0,10.7,25.5,62.7,10.5,1.3,92.3,6.3,0.3,0.4,8.1,64.0,NA,18.0,NA,54.0,NA,NA,18.0,27.0,23.0,NA,20.0,12.0,15.0,15.0,11.0,NA,NA,36.0,18.0,NA,NA,26.0,27.0,NA,NA,30.0,29.0,NA,NA,20.0,23.0,NA,NA,1999-2003,942.7,20.1,8.1,-1.0,1.9,-1.0,12.1,-1.0,4.1,-1.0,1.0,1.0,27.4,-1.0,14.5,-1.0,7.3,-1.0,6.4,-1.0,26.4,-1.0,NA,NA,5.4,-1.0,1.8,1.0,23.0,1.0,22.1,-1.0,202.4,-1.0,6.6,-1.0,60.7,-1.0,21.1,-1.0,69.7,-1.0,14.1,-1.0,22.2,-1.0,1.261256102274842,0.804569726990308,1999-2003,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,NA,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,26.0,74.6,28.6,NA,24.1,6.0,11.619017623226583,11.281155602639904,2.611272565890252,40.1,15.7,-1,-1,0.0,1.0,0.0008589712387796882,1.0,0.00028632374625989606,1.0,0.0,1.0,0.0005726474925197921,1.0,0.0,1.0,0.00028632374625989606,1.0,1999-2003,90.6,NA,NA,NA,NA,13352.0,2.92050221185094,2.604114472233755,5.795192624300296,6.518160083606534,0.00028632374625989606,1.0,0.007444417402757297,1.0,0.006585446163977609,-1.0,844.6257319150764,1,1,1,-1,1,1,1999-2003,16.950373447210605
37111,North Carolina,McDowell,NC,"frontier status, population size, poverty, age",43201,98.0,12.6,23.4,61.7,13.0,1.9,94.2,4.0,0.3,1.0,4.2,NA,NA,NA,NA,71.0,NA,NA,NA,26.0,NA,NA,19.0,NA,14.0,NA,14.0,NA,NA,34.0,NA,NA,NA,27.0,NA,NA,NA,29.0,24.0,NA,NA,23.0,18.0,NA,NA,1999-2003,774.3,25.4,8.9,-1.0,1.5,-1.0,13.1,-1.0,4.4,-1.0,1.1,1.0,25.0,1.0,11.2,1.0,8.9,-1.0,8.3,-1.0,NA,NA,NA,NA,5.2,-1.0,3.7,-1.0,12.7,1.0,20.9,1.0,167.6,1.0,4.4,-1.0,58.3,1.0,23.3,-1.0,54.2,1.0,13.1,1.0,18.2,1.0,0.9884030462257819,0.8384065183676304,1999-2003,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,NA,NA,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,30.3,78.7,22.3,NA,26.8,14.9,12.865442929561816,14.30522441610148,3.7545427189185436,34.7,20.8,-1,-1,0.001388856739427328,-1.0,0.0046295224647577606,-1.0,0.0037036179718062086,-1.0,0.0,1.0,0.0023147612323788803,-1.0,0.0,1.0,0.0009259044929515522,-1.0,1999-2003,88.5,NA,NA,NA,NA,9051.0,3.5230665956806555,2.9605796162125877,5.948936367213722,6.485960973125622,0.001388856739427328,1.0,0.014814471887224834,-1.0,0.0023147612323788803,-1.0,1486.650540496748,1,1,1,1,1,1,1999-2003,23.096196416480854
